filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
/home/shuo/smartbugs-curated/full/reentrancy.0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_sol_Log.hex,reentrancy.0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_sol_Log.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,0.8667027950286865,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x93c32845fae42c83a70e5f06214c8433665c2ab5_sol_X_WALLET.hex,reentrancy.0x93c32845fae42c83a70e5f06214c8433665c2ab5_sol_X_WALLET.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334913,1.8933131694793701,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xec329ffc97d75fe03428ae155fc7793431487f63_sol_Owned.hex,unchecked_low_level_calls.0xec329ffc97d75fe03428ae155fc7793431487f63_sol_Owned.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,0.9234902858734131,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x5aa88d2901c68fda244f1d0584400368d2c8e739_sol_MultiplicatorX3.hex,unchecked_low_level_calls.0x5aa88d2901c68fda244f1d0584400368d2c8e739_sol_MultiplicatorX3.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,0.9326572418212891,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x39cfd754c85023648bf003bea2dd498c5612abfa_sol_TokenBank.hex,unchecked_low_level_calls.0x39cfd754c85023648bf003bea2dd498c5612abfa_sol_TokenBank.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,0.9674825668334961,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_sol_PrivateBank.hex,reentrancy.0xb93430ce38ac4a6bb47fb1fc085ea669353fd89e_sol_PrivateBank.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.0576789379119873,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/time_manipulation.governmental_survey_sol_Attacker.hex,time_manipulation.governmental_survey_sol_Attacker.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.1081113815307617,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.parity_wallet_bug_2_sol_WalletEvents.hex,access_control.parity_wallet_bug_2_sol_WalletEvents.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.1189846992492676,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.king_of_the_ether_throne_sol_KingOfTheEtherThrone.hex,unchecked_low_level_calls.king_of_the_ether_throne_sol_KingOfTheEtherThrone.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.1250905990600586,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.BECToken_sol_SafeMath.hex,arithmetic.BECToken_sol_SafeMath.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.1469755172729492,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_Puppet.hex,unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_Puppet.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.1475248336791992,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37_sol_WhaleGiveaway1.hex,unchecked_low_level_calls.0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37_sol_WhaleGiveaway1.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.1494853496551514,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.modifier_reentrancy_sol_Bank.hex,reentrancy.modifier_reentrancy_sol_Bank.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.1944313049316406,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/front_running.ERC20_sol_ERC20.hex,front_running.ERC20_sol_ERC20.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.36016845703125,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.integer_overflow_minimal_sol_IntegerOverflowMinimal.hex,arithmetic.integer_overflow_minimal_sol_IntegerOverflowMinimal.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.3700835704803467,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/bad_randomness.etheraffle_sol_Ethraffle_v4b.hex,bad_randomness.etheraffle_sol_Ethraffle_v4b.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334914,1.4537169933319092,0,DoS-With-Failed-Call,"[0, 13, 65, 76, 87, 98, 109, 120, 131, 142, 153, 164, 175, 580, 592, 2241, 2329, 2360, 2370, 2402, 2681, 2703]",{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_sol_Log.hex,reentrancy.0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_sol_Log.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,0.9630527496337891,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.spank_chain_payment_sol_HumanStandardToken.hex,reentrancy.spank_chain_payment_sol_HumanStandardToken.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,0.9741337299346924,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x958a8f594101d2c0485a52319f29b2647f2ebc06_sol_Marriage.hex,unchecked_low_level_calls.0x958a8f594101d2c0485a52319f29b2647f2ebc06_sol_Marriage.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334913,3.0088462829589844,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x7541b76cb60f4c60af330c208b0623b7f54bf615_sol_Log.hex,reentrancy.0x7541b76cb60f4c60af330c208b0623b7f54bf615_sol_Log.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.0545904636383057,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.incorrect_constructor_name3_sol_Missing.hex,access_control.incorrect_constructor_name3_sol_Missing.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.0679619312286377,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xec329ffc97d75fe03428ae155fc7793431487f63_sol_TokenSender.hex,unchecked_low_level_calls.0xec329ffc97d75fe03428ae155fc7793431487f63_sol_TokenSender.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334910,6.119594097137451,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xd5967fed03e85d1cce44cab284695b41bc675b5c_sol_demo.hex,unchecked_low_level_calls.0xd5967fed03e85d1cce44cab284695b41bc675b5c_sol_demo.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.1803693771362305,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c_sol_VaultProxy.hex,unchecked_low_level_calls.0xbebbfe5b549f5db6e6c78ca97cac19d1fb03082c_sol_VaultProxy.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.2083394527435303,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c_sol_EBU.hex,unchecked_low_level_calls.0x4a66ad0bca2d700f11e1f2fc2c106f7d3264504c_sol_EBU.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.2307937145233154,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.FibonacciBalance_sol_FibonacciBalance.hex,access_control.FibonacciBalance_sol_FibonacciBalance.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.2460167407989502,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xa46edd6a9a93feec36576ee5048146870ea2c3ae_sol_EBU.hex,unchecked_low_level_calls.0xa46edd6a9a93feec36576ee5048146870ea2c3ae_sol_EBU.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.2958624362945557,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ClockAuction.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ClockAuction.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.3915605545043945,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/time_manipulation.timed_crowdsale_sol_TimedCrowdsale.hex,time_manipulation.timed_crowdsale_sol_TimedCrowdsale.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334915,1.4977977275848389,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_SafeMath.hex,unchecked_low_level_calls.0xb0510d68f210b7db66e8c7c814f22680f2b8d1d6_sol_SafeMath.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,0.5384974479675293,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3_sol_W_WALLET.hex,reentrancy.0x7b368c4e805c3870b6c49a3f1f49f69af8662cf3_sol_W_WALLET.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,0.6689198017120361,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e_sol_PoCGame.hex,unchecked_low_level_calls.0x07f7ecb66d788ab01dc93b9b71a88401de7d0f2e_sol_PoCGame.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,0.7578928470611572,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x2972d548497286d18e92b5fa1f8f9139e5653fd2_sol_demo.hex,unchecked_low_level_calls.0x2972d548497286d18e92b5fa1f8f9139e5653fd2_sol_demo.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,0.9737260341644287,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.tokensalechallenge_sol_TokenSaleChallenge.hex,arithmetic.tokensalechallenge_sol_TokenSaleChallenge.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,0.9815928936004639,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/bad_randomness.random_number_generator_sol_RandomNumberGenerator.hex,bad_randomness.random_number_generator_sol_RandomNumberGenerator.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.140359878540039,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.phishable_sol_Phishable.hex,access_control.phishable_sol_Phishable.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.151984453201294,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_sol_Private_Bank.hex,reentrancy.0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12_sol_Private_Bank.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.1530749797821045,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8_sol_LogFile.hex,reentrancy.0xaae1f51cf3339f18b6d3f3bdc75a5facd744b0b8_sol_LogFile.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.1821763515472412,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/front_running.FindThisHash_sol_FindThisHash.hex,front_running.FindThisHash_sol_FindThisHash.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.20896315574646,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.integer_overflow_multitx_onefunc_feasible_sol_IntegerOverflowMultiTxOneFuncFeasible.hex,arithmetic.integer_overflow_multitx_onefunc_feasible_sol_IntegerOverflowMultiTxOneFuncFeasible.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.258216142654419,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ClockAuctionBase.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_ClockAuctionBase.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.3357784748077393,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x4e73b32ed6c35f570686b89848e5f39f20ecc106_sol_PRIVATE_ETH_CELL.hex,reentrancy.0x4e73b32ed6c35f570686b89848e5f39f20ecc106_sol_PRIVATE_ETH_CELL.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.3358643054962158,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x8c7777c45481dba411450c228cb692ac3d550344_sol_ETH_VAULT.hex,reentrancy.0x8c7777c45481dba411450c228cb692ac3d550344_sol_ETH_VAULT.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.3517048358917236,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9_sol_Caller.hex,unchecked_low_level_calls.0x0cbe050f75bc8f8c2d6c0d249fea125fd6e1acc9_sol_Caller.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.430255651473999,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xcead721ef5b11f1a7b530171aab69b16c5e66b6e_sol_Log.hex,reentrancy.0xcead721ef5b11f1a7b530171aab69b16c5e66b6e_sol_Log.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,1.582810401916504,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.integer_overflow_mapping_sym_1_sol_IntegerOverflowMappingSym1.hex,arithmetic.integer_overflow_mapping_sym_1_sol_IntegerOverflowMappingSym1.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,0.6521127223968506,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.unprotected0_sol_Unprotected.hex,access_control.unprotected0_sol_Unprotected.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,0.716923713684082,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/denial_of_service.auction_sol_DosAuction.hex,denial_of_service.auction_sol_DosAuction.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,0.8190922737121582,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xd2018bfaa266a9ec0a1a84b061640faa009def76_sol_Pie.hex,unchecked_low_level_calls.0xd2018bfaa266a9ec0a1a84b061640faa009def76_sol_Pie.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,0.8887372016906738,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_sol_StandardToken.hex,unchecked_low_level_calls.0x19cf8481ea15427a98ba3cdd6d9e14690011ab10_sol_StandardToken.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,0.8974666595458984,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xbaa3de6504690efb064420d89e871c27065cdd52_sol_Proxy.hex,unchecked_low_level_calls.0xbaa3de6504690efb064420d89e871c27065cdd52_sol_Proxy.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,1.0025663375854492,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.etherpot_lotto_sol_Lotto.hex,unchecked_low_level_calls.etherpot_lotto_sol_Lotto.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334916,2.0205094814300537,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4_sol_HomeyJar.hex,unchecked_low_level_calls.0x70f9eddb3931491aab1aeafbc1e7f1ca2a012db4_sol_HomeyJar.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,1.1054308414459229,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_sol_MONEY_BOX.hex,reentrancy.0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888_sol_MONEY_BOX.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,1.1606082916259766,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87_sol_Freebie.hex,unchecked_low_level_calls.0xe82f0742a71a02b9e9ffc142fdcb6eb1ed06fb87_sol_Freebie.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,1.5005249977111816,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b_sol_PENNY_BY_PENNY.hex,reentrancy.0x96edbe868531bd23a6c05e9d0c424ea64fb1b78b_sol_PENNY_BY_PENNY.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,1.5180344581604004,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xdb1c55f6926e7d847ddf8678905ad871a68199d2_sol_FreeEth.hex,unchecked_low_level_calls.0xdb1c55f6926e7d847ddf8678905ad871a68199d2_sol_FreeEth.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,0.6429915428161621,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/denial_of_service.list_dos_sol_Government.hex,denial_of_service.list_dos_sol_Government.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,1.756908893585205,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/denial_of_service.send_loop_sol_Refunder.hex,denial_of_service.send_loop_sol_Refunder.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,0.7706294059753418,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/denial_of_service.dos_address_sol_DosGas.hex,denial_of_service.dos_address_sol_DosGas.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,0.8065252304077148,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.BECToken_sol_StandardToken.hex,arithmetic.BECToken_sol_StandardToken.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,0.8228709697723389,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/bad_randomness.guess_the_random_number_sol_GuessTheRandomNumberChallenge.hex,bad_randomness.guess_the_random_number_sol_GuessTheRandomNumberChallenge.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,0.8298640251159668,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_sol_PrivateBank.hex,reentrancy.0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4_sol_PrivateBank.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,0.9490189552307129,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.reentrance_sol_Reentrance.hex,reentrancy.reentrance_sol_Reentrance.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.040585994720459,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_sol_LogFile.hex,reentrancy.0x4320e6f8c05b27ab4707cd1f6d5ce6f3e4b3a5a1_sol_LogFile.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.054917573928833,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0xf2570186500a46986f3139f65afedc2afe4f445d_sol_RealOldFuckMaker.hex,unchecked_low_level_calls.0xf2570186500a46986f3139f65afedc2afe4f445d_sol_RealOldFuckMaker.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.0854034423828125,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.modifier_reentrancy_sol_ModifierEntrancy.hex,reentrancy.modifier_reentrancy_sol_ModifierEntrancy.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.121460199356079,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.incorrect_constructor_name2_sol_Missing.hex,access_control.incorrect_constructor_name2_sol_Missing.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.254190444946289,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_SaleClockAuction.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_SaleClockAuction.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,2.270761489868164,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xf015c35649c82f5467c9c74b7f28ee67665aad68_sol_MY_BANK.hex,reentrancy.0xf015c35649c82f5467c9c74b7f28ee67665aad68_sol_MY_BANK.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.3368017673492432,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_sol_ETH_VAULT.hex,reentrancy.0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f_sol_ETH_VAULT.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.337843894958496,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.mapping_write_sol_Map.hex,access_control.mapping_write_sol_Map.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.3977129459381104,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01_sol_TokenBank.hex,unchecked_low_level_calls.0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01_sol_TokenBank.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.5390625,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.arbitrary_location_write_simple_sol_Wallet.hex,access_control.arbitrary_location_write_simple_sol_Wallet.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.5469083786010742,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaOwnership.hex,unchecked_low_level_calls.0x663e4229142a27f00bafb5d087e1e730648314c3_sol_PandaOwnership.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334918,1.8426730632781982,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/bad_randomness.blackjack_sol_BlackJack.hex,bad_randomness.blackjack_sol_BlackJack.hex,eTainter,runtime,2/27/2023,20241111_2221,1731334917,2.9326725006103516,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152_sol_airPort.hex,unchecked_low_level_calls.0x4b71ad9c1a84b9b643aa54fdd66e2dec96e8b152_sol_airPort.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334919,1.2265684604644775,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.wallet_02_refund_nosub_sol_Wallet.hex,access_control.wallet_02_refund_nosub_sol_Wallet.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,0.4549567699432373,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.reentrancy_bonus_sol_Reentrancy_bonus.hex,reentrancy.reentrancy_bonus_sol_Reentrancy_bonus.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,0.850928783416748,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/arithmetic.BECToken_sol_BasicToken.hex,arithmetic.BECToken_sol_BasicToken.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,0.9770855903625488,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/bad_randomness.blackjack_sol_Deck.hex,bad_randomness.blackjack_sol_Deck.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,0.9775416851043701,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.reentrancy_insecure_sol_Reentrancy_insecure.hex,reentrancy.reentrancy_insecure_sol_Reentrancy_insecure.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,1.0035412311553955,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/unchecked_low_level_calls.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Ownable.hex,unchecked_low_level_calls.0x627fa62ccbb1c1b04ffaecd72a53e37fc0e17839_sol_Ownable.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,1.057600736618042,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.simple_dao_sol_SimpleDAO.hex,reentrancy.simple_dao_sol_SimpleDAO.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,1.1629829406738281,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.reentrancy_simple_sol_Reentrance.hex,reentrancy.reentrancy_simple_sol_Reentrance.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,1.173295021057129,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/reentrancy.reentrancy_cross_function_sol_Reentrancy_cross_function.hex,reentrancy.reentrancy_cross_function_sol_Reentrancy_cross_function.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334920,1.1900391578674316,0,DoS-With-Failed-Call,,{},{}
/home/shuo/smartbugs-curated/full/access_control.incorrect_constructor_name1_sol_Missing.hex,access_control.incorrect_constructor_name1_sol_Missing.hex,eTainter,runtime,2/27/2023,20241111_2222,1731334921,0.594534158706665,0,DoS-With-Failed-Call,,{},{}
